Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Computer programming,Programming languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Primary language,projectName
6644d68a255ccaccdc33c8f0,611189712a6223bedf8c162d,APPROVED,Not Applicable,2024-05-15T15:36:51.013000Z,2024-05-15T15:55:49.417000Z,2024-05-16T02:25:22.092000Z,2024-05-15T15:55:49.933178Z,1139.0,C8MRP57T,137,Yes,"Java, Matlab, R, Python, Javascript",26,Female,Mixed,Netherlands,Austria,Netherlands,Dutch,Yes,Full-Time,"Dutch, English",online-medium_find_winner-with-b3
6644d69a4e53d9118c4cd984,60be29be5264e6ed7ff6126b,APPROVED,Not Applicable,2024-05-15T15:37:07.791000Z,2024-05-15T15:51:16.163000Z,2024-05-16T02:25:22.279000Z,2024-05-15T15:51:44.122716Z,849.0,C8MRP57T,979,Yes,"C and C++, Java, Javascript, HTML, Python, SQL, Matlab, PHP",33,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED,"German, English",online-medium_find_winner-with-b3
6644d8138261e7d3a1473131,60eda88bc2e1c7fdc04c0971,APPROVED,Not Applicable,2024-05-15T15:43:25.214000Z,2024-05-15T15:52:31.210000Z,2024-05-16T02:25:22.501000Z,2024-05-15T15:52:31.819493Z,546.0,C8MRP57T,191,Yes,"C#, CSS, Javascript, HTML, Python, SQL",24,Male,Other,South Africa,South Africa,South Africa,English,No,Full-Time,English,online-medium_find_winner-with-b3
6645737cc046592e93bf740d,64df6fe64eaf93c4d294eb12,APPROVED,Not Applicable,2024-05-16T02:46:34.780000Z,2024-05-16T03:01:45.326000Z,2024-05-16T15:11:48.665000Z,2024-05-16T03:01:46.427104Z,911.0,C8MRP57T,17,Yes,"C#, C and C++, CSS, Java, Javascript, HTML, Python, SQL",26,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time,English,online-medium_find_winner-with-b3
661a8d2b31b72c7020935941,64eb650fbf222d6e2ec9cff9,APPROVED,Not Applicable,2024-04-13T13:48:27.006000Z,2024-04-13T14:04:10.906000Z,2024-05-04T00:00:51.849000Z,2024-04-13T14:04:26.249222Z,944.0,C8MRP57T,106,Yes,"CSS, Java, Javascript, HTML, Kotlin, Python, TypeScript",23,Male,White,Slovenia,Slovenia,Slovenia,Slovenian,Yes,Full-Time,,online-medium_find_winner-with
661a8d557a2cbdcae15d74ec,61712d83af60f4d0702f606f,APPROVED,Not Applicable,2024-04-13T13:49:09.513000Z,2024-04-13T14:04:46.189000Z,2024-05-04T00:00:52.138000Z,2024-04-13T14:04:54.926114Z,937.0,C8MRP57T,363,Yes,"C#, C and C++, CSS, Java, Javascript, HTML, Python, R, SQL",23,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,,online-medium_find_winner-with
661ab271bc06539b04909549,5c5dcac26ad0f00001cc1501,APPROVED,Not Applicable,2024-04-13T16:27:29.409000Z,2024-04-13T16:38:11.806000Z,2024-05-04T00:00:52.655000Z,2024-04-13T16:41:31.345558Z,643.0,C8MRP57T,524,Yes,"PHP, HTML, Javascript",25,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking),,online-medium_find_winner-with
661ab421c64d42128404049b,5c5b31c415f6c30001de2df5,APPROVED,Not Applicable,2024-04-13T16:34:41.531000Z,2024-04-13T16:51:41.986000Z,2024-05-04T00:00:52.919000Z,2024-04-13T16:54:18.950215Z,1021.0,C8MRP57T,759,Yes,"C#, C and C++, Javascript, HTML, SQL, CSS",24,Male,Mixed,United Kingdom,Portugal,United Kingdom,English,No,Unemployed (and job seeking),,online-medium_find_winner-with
661b83a58194caddad46aade,6168bf1eabf324700728494b,APPROVED,Not Applicable,2024-04-14T07:21:02.711000Z,2024-04-14T07:41:16.410000Z,2024-05-05T00:00:29.725000Z,2024-04-14T07:41:17.438468Z,1214.0,C8MRP57T,52,Yes,Javascript,21,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,,online-medium_find_winner-with
6638730d73b3b5300aac5109,615a14687d8069031a680e9b,APPROVED,Not Applicable,2024-05-06T06:05:15.278000Z,2024-05-06T06:20:27.417000Z,2024-05-14T10:03:56.905000Z,2024-05-06T06:20:27.949498Z,913.0,C8MRP57T,497,Yes,"Javascript, HTML, CSS, SQL",33,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,English,online-medium_find_winner-without-b2
6638da13c4049281f11c8e61,61092f01d8c20f8e9e784549,APPROVED,Not Applicable,2024-05-06T13:24:35.105000Z,2024-05-06T13:42:50.642000Z,2024-05-14T10:03:57.364000Z,2024-05-06T13:42:51.449899Z,1096.0,C8MRP57T,322,Yes,"C#, C and C++, Java, Javascript, HTML, CSS, Python, SQL",42,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,DATA_EXPIRED,DATA_EXPIRED,English,online-medium_find_winner-without-b2
663c21cc58d932092521a987,6120eb44c9cb47c287219598,APPROVED,Not Applicable,2024-05-09T01:07:35.262000Z,2024-05-09T01:28:03.048000Z,2024-05-14T10:03:57.556000Z,2024-05-09T01:28:03.552226Z,1228.0,C1LU833T,124,Yes,"HTML, Javascript, Java",26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,English,online-medium_find_winner-without-b2
663c24093cc046cb36c0a1ab,66303b3d77cdc9c216ed8a9d,APPROVED,Not Applicable,2024-05-09T01:17:01.978000Z,2024-05-09T01:37:29.496000Z,2024-05-14T10:03:57.756000Z,2024-05-09T01:37:30.103589Z,1228.0,C8MRP57T,6,Yes,"C#, C and C++, CSS, Go, Java, Javascript, HTML, Kotlin, PHP, Python, SQL, Ruby, TypeScript, Swift",25,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,"Italian, English",online-medium_find_winner-without-b2
663c240a6b6f2cba9aece9c9,6623e8345875c239fcd2bd9e,APPROVED,Not Applicable,2024-05-09T01:17:24.224000Z,2024-05-09T01:29:58.207000Z,2024-05-14T10:03:57.945000Z,2024-05-09T01:29:59.523572Z,754.0,C8MRP57T,15,Yes,"CSS, Javascript, HTML, PHP, SQL, Python, Java, C and C++",21,Male,Other,United States,Mexico,United States,English,Yes,Part-Time,English,online-medium_find_winner-without-b2
663c24351dd193e3e2b06aa8,5df6304773d724428a9cff45,APPROVED,Not Applicable,2024-05-09T01:17:41.046000Z,2024-05-09T01:41:40.006000Z,2024-05-14T10:03:58.128000Z,2024-05-09T01:44:03.689628Z,1439.0,C8MRP57T,327,Yes,"C#, C and C++, Javascript, Java, HTML",25,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other,"Portuguese, English",online-medium_find_winner-without-b2
66430dcb99026ced337f90df,6611da82eccdd337a7ce65ee,APPROVED,Not Applicable,2024-05-14T07:09:01.271000Z,2024-05-14T07:23:15.475000Z,2024-05-14T10:03:58.370000Z,2024-05-14T07:23:16.055910Z,855.0,C8MRP57T,33,Yes,"CSS, Java, Javascript, HTML, PHP, SQL",20,Female,White,United States,Australia,Australia,English,Yes,Unemployed (and job seeking),English,online-medium_find_winner-without-b2
66430fd9d5a303035cf4e868,6112750106250f3a55d1e28d,APPROVED,Not Applicable,2024-05-14T07:17:53.014000Z,2024-05-14T07:37:07.463000Z,2024-05-14T10:03:58.582000Z,2024-05-14T07:37:08.299958Z,1155.0,C8MRP57T,324,Yes,"C#, C and C++, CSS, Java, Javascript, HTML",28,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,English,online-medium_find_winner-without-b2
66433901c088e6fb6aeca15f,60e75e7f069a9a811800b74a,APPROVED,Not Applicable,2024-05-14T10:12:17.883000Z,2024-05-14T10:21:22.071000Z,2024-05-14T16:36:15.945000Z,2024-05-14T10:21:22.583286Z,545.0,C8MRP57T,92,Yes,"HTML, Javascript",25,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,English,online-medium_find_winner-without-b2
6644dbc62f7ceafbc582d685,5f172fe7c89bde065a7e120e,APPROVED,Not Applicable,2024-05-15T15:59:09.395000Z,2024-05-15T16:08:55.239000Z,2024-05-16T02:34:37.230000Z,2024-05-15T16:08:55.799529Z,586.0,C8MRP57T,683,Yes,"C and C++, Java, Javascript, HTML, PHP, SQL",68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,English,online-medium_find_winner-without-b3
6644dbca1c80a7625051c531,64d23e803ee1da9a01e52faa,APPROVED,Not Applicable,2024-05-15T15:59:15.937000Z,2024-05-15T16:19:34.285000Z,2024-05-16T02:34:37.647000Z,2024-05-15T16:19:47.301650Z,1219.0,C8MRP57T,160,Yes,"C#, Javascript, HTML, SQL, TypeScript",25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,"English, Other",online-medium_find_winner-without-b3
6644eddd2e3000a1d9645be4,61378d6b7827f7a08486eb84,APPROVED,Not Applicable,2024-05-15T17:16:13.090000Z,2024-05-15T17:41:14.021000Z,2024-05-16T02:34:38.239000Z,2024-05-15T17:41:15.231615Z,1501.0,C8MRP57T,641,Yes,"Java, HTML, Javascript",26,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Full-Time,"Spanish, English",online-medium_find_winner-without-b3
6645737de2bdc9ec8b32e334,6169a9e467cae08f6a6d3698,APPROVED,Not Applicable,2024-05-16T02:46:33.114000Z,2024-05-16T02:58:27.052000Z,2024-05-16T15:14:37.240000Z,2024-05-16T02:58:31.184693Z,714.0,C8MRP57T,249,Yes,"Javascript, HTML, Python",46,Male,White,Canada,Canada,Canada,English,DATA_EXPIRED,Full-Time,English,online-medium_find_winner-without-b3
664579e700f522cd6b488fcf,6474ce47e76e9b169b175cee,APPROVED,Not Applicable,2024-05-16T03:13:51.032000Z,2024-05-16T03:38:01.062000Z,2024-05-16T15:14:37.536000Z,2024-05-16T03:38:12.070701Z,1451.0,C8MRP57T,54,Yes,"CSS, Javascript, HTML",21,Female,Mixed,Australia,New Zealand,Australia,English,Yes,Other,English,online-medium_find_winner-without-b3
661a8bc73be6bad54c2668c2,5a60a51863394a0001552447,APPROVED,Not Applicable,2024-04-13T13:42:34.717000Z,2024-04-13T14:01:16.851000Z,2024-05-04T00:00:53.829000Z,2024-04-13T14:01:42.981690Z,1123.0,C8MRP57T,376,Yes,"C and C++, CSS, Java, Javascript, HTML, SQL, TypeScript",27,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time,,online-medium_find_winner-without
661a8dbe3be6bad54c26695d,65fb4091fe89197d0e19987c,APPROVED,Not Applicable,2024-04-13T13:50:54.501000Z,2024-04-13T14:01:02.004000Z,2024-05-04T00:00:54.491000Z,2024-04-13T14:01:29.195712Z,608.0,C8MRP57T,3,Yes,"C#, C and C++, CSS, Java, Javascript, HTML, Python, R, SQL, TypeScript, PHP",21,Male,White,Morocco,France,Morocco,Arabic,Yes,Part-Time,,online-medium_find_winner-without
661a9fd3ac3cddf50c353323,607728dc0b4f8590b94ae57c,APPROVED,Not Applicable,2024-04-13T15:11:33.156000Z,2024-04-13T15:28:07.504000Z,2024-05-04T00:00:54.838000Z,2024-04-13T15:28:08.362783Z,995.0,C8MRP57T,1080,Yes,"Javascript, HTML, CSS, Python, SQL, TypeScript",32,Male,White,Chile,Chile,Chile,Spanish,No,Full-Time,,online-medium_find_winner-without
663872f96df648c2b3043a5f,6529416fca661cf7ee143821,APPROVED,Not Applicable,2024-05-06T06:04:45.874000Z,2024-05-06T06:20:43.103000Z,2024-05-14T10:09:03.254000Z,2024-05-06T06:20:43.942096Z,958.0,C8MRP57T,89,Yes,"C#, Java, C and C++, CSS, HTML, Javascript, Python, Matlab, PHP, SQL",29,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,"Afrikaans, English",online-medium_validate_BST-with-b2
663873f6c16c2393d7ed3291,6011c91e496f2f16d61402e7,APPROVED,Not Applicable,2024-05-06T06:08:59.765000Z,2024-05-06T06:54:20.938000Z,2024-05-14T10:09:03.573000Z,2024-05-06T06:54:22.232375Z,2722.0,C8MRP57T,334,Yes,"C and C++, C#, Java, CSS, Javascript, HTML, Matlab, Python, R, SQL, TypeScript",23,Male,White,South Africa,South Africa,South Africa,English,Yes,Full-Time,English,online-medium_validate_BST-with-b2
6638745815d9d6cbc03f668a,662f826869bc43d3dbbc8d9f,APPROVED,Not Applicable,2024-05-06T06:10:35.385000Z,2024-05-06T06:25:41.093000Z,2024-05-14T10:09:03.764000Z,2024-05-06T06:27:06.760579Z,906.0,C8MRP57T,6,Yes,"C#, C and C++, CSS, Javascript, HTML, PHP, Python, SQL",19,Male,White,Syrian Arab Republic,Austria,Syrian Arab Republic,Arabic,No,Part-Time,"Arabic, English, German",online-medium_validate_BST-with-b2
6638756ba42b581cec043522,615b38fbee37c31346d21b1c,APPROVED,Not Applicable,2024-05-06T06:16:39.990000Z,2024-05-06T06:41:01.558000Z,2024-05-14T10:09:03.976000Z,2024-05-06T06:41:02.143627Z,1462.0,C8MRP57T,410,Yes,"HTML, CSS, Javascript, SQL",31,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,English,online-medium_validate_BST-with-b2
663c1feb6538e1d40fad3598,65c783e5704051956c8ff924,APPROVED,Not Applicable,2024-05-09T00:59:36.879000Z,2024-05-09T01:14:08.983000Z,2024-05-14T10:09:04.380000Z,2024-05-09T01:14:09.540779Z,873.0,C8MRP57T,53,Yes,"C#, C and C++, HTML, Javascript, Java, Matlab, Python",22,Male,Asian,China,Canada,China,Mandarin,Yes,Part-Time,English,online-medium_validate_BST-with-b2
663c1ff0386b5fcbf8e1c334,66303b3d77cdc9c216ed8a9d,APPROVED,Not Applicable,2024-05-09T00:59:31.061000Z,2024-05-09T01:16:36.610000Z,2024-05-14T10:09:04.584000Z,2024-05-09T01:16:37.375997Z,1026.0,C8MRP57T,6,Yes,"C#, C and C++, CSS, Go, Java, Javascript, HTML, Kotlin, PHP, Python, SQL, Ruby, TypeScript, Swift",25,Male,White,Italy,Italy,Italy,Italian,No,Full-Time,"Italian, English",online-medium_validate_BST-with-b2
663c202dfde505eeeb5415cc,657dc1eca553ae8ee187d53e,APPROVED,Not Applicable,2024-05-09T01:01:01.688000Z,2024-05-09T01:13:17.423000Z,2024-05-14T10:09:04.813000Z,2024-05-09T01:13:17.869975Z,736.0,C8MRP57T,241,Yes,"Javascript, Java, C and C++, CSS, HTML, PHP, Python, SQL",23,Female,Asian,Nepal,Canada,Nepal,Nepali,No,Full-Time,English,online-medium_validate_BST-with-b2
66433abc3d73d359e7fc6b0c,612681578c97326c99eb14d3,APPROVED,Not Applicable,2024-05-14T10:20:00.294000Z,2024-05-14T10:28:15.075000Z,2024-05-14T17:13:12.949000Z,2024-05-14T10:28:17.617208Z,495.0,C8MRP57T,138,Yes,"C#, CSS, Java, Javascript, HTML, Kotlin, Python, SQL",23,Female,White,Estonia,Finland,Estonia,Estonian,Yes,Full-Time,"English, Finnish, Estonian",online-medium_validate_BST-with-b2
6644e5b6d46e28ec596d1614,61085eb72ce70a498366f602,APPROVED,Not Applicable,2024-05-15T16:44:39.974000Z,2024-05-15T17:01:42.199000Z,2024-05-16T14:11:42.854000Z,2024-05-15T17:01:42.810607Z,1023.0,C8MRP57T,297,Yes,"C#, CSS, Java, Javascript, HTML, PHP, Python, SQL, C and C++",21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time,"Portuguese, English",online-medium_validate_BST-with-b3
6644e6204fb85a2d36b991dc,614929e5dc437220dafb260c,APPROVED,Not Applicable,2024-05-15T16:43:33.119000Z,2024-05-15T17:05:40.576000Z,2024-05-16T14:11:43.350000Z,2024-05-15T17:05:41.197481Z,1328.0,C8MRP57T,298,Yes,"Javascript, HTML, CSS, Python, SQL",21,Female,Black,South Africa,South Africa,United Kingdom,English,Yes,Full-Time,English,online-medium_validate_BST-with-b3
6644e81ec0f80f852e93a00a,603ec9304e3f3200d7ed2ead,APPROVED,Not Applicable,2024-05-15T16:51:56.110000Z,2024-05-15T17:14:06.940000Z,2024-05-16T14:11:43.755000Z,2024-05-15T17:14:07.524853Z,1331.0,C8MRP57T,205,Yes,"Java, Javascript, CSS, HTML, Python, SQL",30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,English,online-medium_validate_BST-with-b3
6644e85ef933dcdd705daa81,6583290296d9a7dea982e013,APPROVED,Not Applicable,2024-05-15T16:52:56.523000Z,2024-05-15T17:08:29.676000Z,2024-05-16T14:11:44.310000Z,2024-05-15T17:10:50.302623Z,934.0,C8MRP57T,189,Yes,"C and C++, CSS, Javascript, HTML, Python, SQL, TypeScript",34,Male,DATA_EXPIRED,Ghana,United Kingdom,Ghana,English,Yes,DATA_EXPIRED,English,online-medium_validate_BST-with-b3
664616bf09bfe9f5f86de723,63c7bb2ae745777e97741ee4,APPROVED,Not Applicable,2024-05-16T14:24:13.662000Z,2024-05-16T14:38:22.492000Z,2024-05-16T15:22:28.883000Z,2024-05-16T14:39:26.391053Z,849.0,C8MRP57T,496,Yes,"C#, CSS, Javascript, HTML",19,Female,White,Australia,Australia,Australia,English,Yes,Unemployed (and job seeking),English,online-medium_validate_BST-with-b3
661b86877a2cbdcae15da36b,5fdcad62eed16d2504b27f5a,APPROVED,Not Applicable,2024-04-14T07:32:23.102000Z,2024-04-14T07:55:17.828000Z,2024-05-05T00:00:37.046000Z,2024-04-14T07:55:52.750469Z,1375.0,C8MRP57T,274,Yes,"CSS, Javascript, Java, HTML, PHP, Python, SQL",20,Female,Black,Congo the Democratic Republic of the,South Africa,Congo the Democratic Republic of the,English,Yes,Full-Time,,online-medium_validate_BST-with
6637ecb857f5151fafe3f46b,64a6f9c781f425259aba5e4a,APPROVED,Not Applicable,2024-05-05T20:31:56.308000Z,2024-05-05T20:38:55.129000Z,2024-05-14T09:08:19.134000Z,2024-05-05T20:38:56.199596Z,419.0,C8MRP57T,33,Yes,"C#, C and C++, CSS, Java, Javascript, HTML, Matlab, Python, SQL",20,Male,White,Canada,Canada,Canada,English,Yes,Full-Time,English,online-medium_validate_BST-with
6638713c5caa9582dcdd32a4,65b9019d4b66bcd86a2b6ec5,APPROVED,Not Applicable,2024-05-06T05:57:33.304000Z,2024-05-06T06:20:02.348000Z,2024-05-14T10:10:18.812000Z,2024-05-06T08:01:23.345138Z,1350.0,C8MRP57T,25,Yes,"CSS, Java, Javascript, HTML, PHP, Python, SQL",26,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time,"Hungarian, English",online-medium_validate_BST-without-b2
663875224133feb13acff5c8,614d8fbb82f1d17aa02851fa,APPROVED,Not Applicable,2024-05-06T06:16:43.374000Z,2024-05-06T06:29:37.805000Z,2024-05-14T10:10:19.229000Z,2024-05-06T06:29:38.331104Z,775.0,C8MRP57T,1,Yes,Javascript,28,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time,"English, Other",online-medium_validate_BST-without-b2
66387537a42b581cec043512,610ba8fced24e6ce1c89c68c,APPROVED,Not Applicable,2024-05-06T06:23:53.196000Z,2024-05-06T06:38:53.984000Z,2024-05-14T10:10:19.634000Z,2024-05-06T06:38:54.510371Z,901.0,C8MRP57T,334,Yes,"C#, C and C++, Javascript, HTML, CSS, SQL, TypeScript",31,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time,English,online-medium_validate_BST-without-b2
66387d3093f10c69d7b62115,6094ce8d0764c24f352d1fe5,APPROVED,Not Applicable,2024-05-06T06:48:16.361000Z,2024-05-06T07:11:53.542000Z,2024-05-14T10:10:20.504000Z,2024-05-06T07:11:54.925978Z,1418.0,C8MRP57T,95,Yes,"CSS, Javascript, Java, HTML, Python",21,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),English,online-medium_validate_BST-without-b2
663c20068ba8335795083a6d,5f1f5fe94154031594d4e345,APPROVED,Not Applicable,2024-05-09T01:00:10.202000Z,2024-05-09T01:20:12.181000Z,2024-05-14T10:10:20.898000Z,2024-05-09T01:21:38.011178Z,1202.0,C8MRP57T,579,Yes,"Java, Javascript, HTML, SQL, C and C++, CSS",37,Male,White,Hungary,Hungary,Hungary,Hungarian,No,Unemployed (and job seeking),"English, Hungarian",online-medium_validate_BST-without-b2
663c2008f7186f1e64d42bea,64401b8dc61551f15637634b,APPROVED,Not Applicable,2024-05-09T00:59:52.108000Z,2024-05-09T01:16:11.226000Z,2024-05-14T10:10:21.288000Z,2024-05-09T01:16:12.012267Z,980.0,C8MRP57T,745,Yes,"Java, Kotlin, HTML, Javascript, Python, SQL, Swift, TypeScript",31,Male,Other,Egypt,United Kingdom,Egypt,Arabic,No,Due to start a new job within the next month,"English, Arabic",online-medium_validate_BST-without-b2
663c216ecf8d5c34e93b1e19,6525e82c59ec5a1ce71b9f27,APPROVED,Not Applicable,2024-05-09T01:06:06.075000Z,2024-05-09T01:24:25.663000Z,2024-05-14T10:10:21.732000Z,2024-05-09T01:24:39.727979Z,1100.0,C8MRP57T,259,Yes,"C#, CSS, Java, Javascript, HTML, PHP, Python, SQL, TypeScript",37,Male,White,Colombia,Canada,Canada,English,Yes,Full-Time,"Spanish, English",online-medium_validate_BST-without-b2
663c2241f6b5b24e7f41250e,65dcb8de27f5cb588f25952f,APPROVED,Not Applicable,2024-05-09T01:09:37.405000Z,2024-05-09T01:32:51.266000Z,2024-05-14T10:10:22.164000Z,2024-05-09T01:34:05.225987Z,1394.0,C8MRP57T,227,Yes,"C#, Javascript, Python, SQL",48,Male,White,United States,United States,United States,English,No,Full-Time,English,online-medium_validate_BST-without-b2
663c29a08a2df774396dd86d,659973d85dffc3c84fb51ec4,APPROVED,Not Applicable,2024-05-09T01:40:48.842000Z,2024-05-09T02:32:26.582000Z,2024-05-14T10:10:22.609000Z,2024-05-09T02:33:07.272658Z,3098.0,NOCODE,186,Yes,"C#, C and C++, Java, CSS, Javascript, HTML, PHP, Python, SQL",40,Female,White,Poland,Poland,Poland,Polish,No,Full-Time,"English, German, Polish",online-medium_validate_BST-without-b2
6644df6829f458719642f65f,650eff6cc0027471d6e1cc27,APPROVED,Not Applicable,2024-05-15T16:14:32.013000Z,2024-05-15T16:27:15.193000Z,2024-05-16T14:22:31.320000Z,2024-05-15T16:30:15.467404Z,764.0,C8MRP57T,23,Yes,"C and C++, C#, Java, Javascript, HTML, Matlab, Python",22,Male,White,Portugal,Portugal,Portugal,Spanish,Yes,Other,English,online-medium_validate_BST-without-b3
6644e18dff6c902e814661d1,60ae750dbba4a1822e957e68,APPROVED,Not Applicable,2024-05-15T16:23:47.337000Z,2024-05-15T16:47:53.608000Z,2024-05-16T14:22:31.735000Z,2024-05-15T16:47:54.231757Z,1447.0,C8MRP57T,1015,Yes,"C and C++, C#, Javascript, HTML, PHP",39,Male,White,France,United Kingdom,France,French,No,DATA_EXPIRED,"French, English, Indonesian",online-medium_validate_BST-without-b3
6644e22224258195d716208a,65bc0b7d67c3b127986fe002,APPROVED,Not Applicable,2024-05-15T16:26:20.450000Z,2024-05-15T16:43:26.852000Z,2024-05-16T14:22:32.275000Z,2024-05-15T16:44:00.079094Z,1027.0,CN05E64M,36,Yes,"Javascript, TypeScript",30,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,"English, Other",online-medium_validate_BST-without-b3
6644e35dae51c8cefec39b62,6168e39eeeb42428028ff420,APPROVED,Not Applicable,2024-05-15T16:38:29.680000Z,2024-05-15T16:58:17.076000Z,2024-05-16T14:22:32.536000Z,2024-05-15T16:59:31.344391Z,1188.0,C8MRP57T,132,Yes,"C#, Javascript, HTML, CSS, Python, PHP",22,Female,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),"English, Afrikaans",online-medium_validate_BST-without-b3
6644e43eb5a37628258a651b,60f882dc7ca7b1a971cd2742,APPROVED,Not Applicable,2024-05-15T16:37:36.059000Z,2024-05-15T16:55:44.640000Z,2024-05-16T14:22:33.085000Z,2024-05-15T16:55:45.346568Z,1089.0,C8MRP57T,49,Yes,"C#, C and C++, CSS, Java, Javascript, HTML, Python, R, SQL",30,Male,Black,South Africa,South Africa,South Africa,English,No,Full-Time,English,online-medium_validate_BST-without-b3
6644e5db6f5cff92c469a11b,663b6d84a0d3ecfe9217c822,APPROVED,Not Applicable,2024-05-15T16:43:24.969000Z,2024-05-15T16:59:23.106000Z,2024-05-16T14:22:33.400000Z,2024-05-15T16:59:58.637631Z,959.0,C8MRP57T,6,Yes,"C and C++, Java, Javascript, HTML, CSS, Python, TypeScript",29,Male,Mixed,Sweden,Sweden,Sweden,Swedish,No,Full-Time,"English, Swedish",online-medium_validate_BST-without-b3
661b81e84e491538b51c9bd0,650b5155a7df63a5df87a7ed,APPROVED,Not Applicable,2024-04-14T07:12:40.629000Z,2024-04-14T07:25:52.966000Z,2024-05-05T00:00:25.011000Z,2024-04-14T07:25:53.833413Z,793.0,C8MRP57T,117,Yes,"Java, HTML, Python, SQL, CSS, C#, Javascript, PHP",25,Male,Asian,Sri Lanka,Latvia,Sri Lanka,English,Yes,Part-Time,,online-medium_validate_BST-without
661b8319a8820f7913de8376,60f514c8104b6a16e44f77a9,APPROVED,Not Applicable,2024-04-14T07:17:52.247000Z,2024-04-14T07:37:31.186000Z,2024-05-05T00:00:26.194000Z,2024-04-14T07:37:32.530778Z,1179.0,C8MRP57T,449,Yes,"CSS, Javascript, HTML, TypeScript",28,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,,online-medium_validate_BST-without
