Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Computer programming,Programming languages,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
663873f0e825fb540d43adec,5e9484bdc233b506328d030e,RETURNED,Not Applicable,2024-05-06T06:09:08.401000Z,,,2024-05-14T17:08:59.662926Z,,,160,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6638753b215f2a55ee9a4871,5df50a49a98a7a3924e4137e,RETURNED,Not Applicable,2024-05-06T06:25:00.088000Z,,,2024-05-14T17:08:59.674959Z,,,1064,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663875609d0da154b7412d5c,6625fd93ac3b8b5b4cc6fb7f,RETURNED,Not Applicable,2024-05-06T06:15:35.387000Z,,,2024-05-14T17:09:00.013519Z,,,19,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663875643808c377b499f6fe,5ec4630ddd0a4816896af35d,REJECTED,Not Applicable,2024-05-06T06:15:07.417000Z,2024-05-06T06:23:49.953000Z,2024-05-14T02:15:00.108000Z,2024-05-14T17:08:59.691448Z,523.0,C8MRP57T,510,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6638769f44bcdcef522ab858,615fe53328089522ce2661ed,RETURNED,Not Applicable,2024-05-06T06:20:22.018000Z,,,2024-05-14T17:08:59.699411Z,,,187,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66387763bea0d8e17e721fb8,616acad7a0da3227e607cabd,REJECTED,Not Applicable,2024-05-06T06:23:40.807000Z,2024-05-06T06:29:16.211000Z,2024-05-14T10:00:45.797000Z,2024-05-14T17:09:00.063881Z,336.0,C8MRP57T,183,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663877c77fea303751638125,65cb0f21257c8a98f470bb5d,RETURNED,Not Applicable,2024-05-06T06:25:11.740000Z,,,2024-05-14T17:09:00.081412Z,,,45,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66387a8b215f2a55ee9a49a7,652598cfa67d3941c6e6c31c,RETURNED,Not Applicable,2024-05-06T06:36:59.344000Z,2024-05-06T07:21:56.481000Z,,2024-05-14T17:08:59.735184Z,,NOCODE,323,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6638d962ab4003e0d52dc3c4,650a05d42ac1a544fe1b9937,RETURNED,Not Applicable,2024-05-06T13:21:38.104000Z,,,2024-05-14T17:08:59.712882Z,,,93,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6638da13c4049281f11c8e61,61092f01d8c20f8e9e784549,APPROVED,Not Applicable,2024-05-06T13:24:35.105000Z,2024-05-06T13:42:50.642000Z,2024-05-14T10:03:57.364000Z,2024-05-06T13:42:51.449899Z,1096.0,C8MRP57T,322,Yes,"C#, C and C++, Java, Javascript, HTML, CSS, Python, SQL",English,42,Female,Black,Zimbabwe,South Africa,Zimbabwe,English,DATA_EXPIRED,DATA_EXPIRED
663c208e3ec780668c897f33,609867b0b776ee0e3d256324,RETURNED,Not Applicable,2024-05-09T01:02:27.702000Z,,,2024-05-14T17:08:59.735646Z,,,338,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c20a23ac4f84297ac4a79,65b34bddf0c706f401c38f49,RETURNED,Not Applicable,2024-05-09T01:02:26.171000Z,,,2024-05-14T17:08:59.755596Z,,,118,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c21965b09205c304532af,65c19fc3a0cb3e89054d3eae,REJECTED,Not Applicable,2024-05-09T01:08:31.910000Z,2024-05-09T01:23:22.587000Z,2024-05-14T10:03:15.813000Z,2024-05-14T17:08:59.751098Z,891.0,C8MRP57T,68,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c21cc58d932092521a987,6120eb44c9cb47c287219598,APPROVED,Not Applicable,2024-05-09T01:07:35.262000Z,2024-05-09T01:28:03.048000Z,2024-05-14T10:03:57.556000Z,2024-05-09T01:28:03.552226Z,1228.0,C1LU833T,124,Yes,"HTML, Javascript, Java",English,26,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
663c22253cc046cb36c0a15a,605824a5c79c7e261e281cc5,RETURNED,Not Applicable,2024-05-09T01:08:53.695000Z,,,2024-05-14T17:08:59.771924Z,,,226,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c22b75b4e7eb239d02b1f,656f637074fe3fc149f22101,RETURNED,Not Applicable,2024-05-09T01:11:39.752000Z,,,2024-05-14T17:08:59.783505Z,,,104,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
663c24093cc046cb36c0a1ab,66303b3d77cdc9c216ed8a9d,APPROVED,Not Applicable,2024-05-09T01:17:01.978000Z,2024-05-09T01:37:29.496000Z,2024-05-14T10:03:57.756000Z,2024-05-09T01:37:30.103589Z,1228.0,C8MRP57T,6,Yes,"C#, C and C++, CSS, Go, Java, Javascript, HTML, Kotlin, PHP, Python, SQL, Ruby, TypeScript, Swift","Italian, English",25,Male,White,Italy,Italy,Italy,Italian,No,Full-Time
663c240a6b6f2cba9aece9c9,6623e8345875c239fcd2bd9e,APPROVED,Not Applicable,2024-05-09T01:17:24.224000Z,2024-05-09T01:29:58.207000Z,2024-05-14T10:03:57.945000Z,2024-05-09T01:29:59.523572Z,754.0,C8MRP57T,15,Yes,"CSS, Javascript, HTML, PHP, SQL, Python, Java, C and C++",English,21,Male,Other,United States,Mexico,United States,English,Yes,Part-Time
663c24351dd193e3e2b06aa8,5df6304773d724428a9cff45,APPROVED,Not Applicable,2024-05-09T01:17:41.046000Z,2024-05-09T01:41:40.006000Z,2024-05-14T10:03:58.128000Z,2024-05-09T01:44:03.689628Z,1439.0,C8MRP57T,327,Yes,"C#, C and C++, Javascript, Java, HTML","Portuguese, English",25,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
66430afd956434178df06513,61290e83a2d9e168e4392ead,RETURNED,Not Applicable,2024-05-14T06:56:15.309000Z,,,2024-05-14T17:08:59.786881Z,,,106,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66430d79956434178df065b9,65e81669b8371dd65e3a2a8b,RETURNED,Not Applicable,2024-05-14T07:06:44.490000Z,,,2024-05-14T17:08:59.797036Z,,,6,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66430dcb99026ced337f90df,6611da82eccdd337a7ce65ee,APPROVED,Not Applicable,2024-05-14T07:09:01.271000Z,2024-05-14T07:23:15.475000Z,2024-05-14T10:03:58.370000Z,2024-05-14T07:23:16.055910Z,855.0,C8MRP57T,33,Yes,"CSS, Java, Javascript, HTML, PHP, SQL",English,20,Female,White,United States,Australia,Australia,English,Yes,Unemployed (and job seeking)
66430f7c5fd2c7efb6bd74f2,611eb90cde53dcdf1c089b10,RETURNED,Not Applicable,2024-05-14T07:15:08.033000Z,,,2024-05-14T17:08:59.803576Z,,,363,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66430fd9d5a303035cf4e868,6112750106250f3a55d1e28d,APPROVED,Not Applicable,2024-05-14T07:17:53.014000Z,2024-05-14T07:37:07.463000Z,2024-05-14T10:03:58.582000Z,2024-05-14T07:37:08.299958Z,1155.0,C8MRP57T,324,Yes,"C#, C and C++, CSS, Java, Javascript, HTML",English,28,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
664338cb8e80ab44b5bab0e2,5667a28e3045cd0012c043a5,RETURNED,Not Applicable,2024-05-14T10:11:23.929000Z,,,2024-05-14T17:08:59.828572Z,,,267,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66433901c088e6fb6aeca15f,60e75e7f069a9a811800b74a,APPROVED,Not Applicable,2024-05-14T10:12:17.883000Z,2024-05-14T10:21:22.071000Z,2024-05-14T16:36:15.945000Z,2024-05-14T10:21:22.583286Z,545.0,C8MRP57T,92,Yes,"HTML, Javascript",English,25,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
66433a94d41feab916564488,658056367b094e578caa1eba,APPROVED,Not Applicable,2024-05-14T10:24:35.901000Z,2024-05-14T10:40:55.292000Z,2024-05-14T17:18:06.624000Z,2024-05-14T10:40:55.950991Z,980.0,C8MRP57T,91,Yes,"Java, Javascript, HTML",English,39,Male,White,Zimbabwe,South Africa,South Africa,English,Yes,Part-Time
